idavaliacao,idfrase,valor
9859ef7c-1139-497b-b04b-c2318da203c6,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,0
9859ef7c-1139-497b-b04b-c2318da203c6,0aa77e93-326e-4e35-83e6-22d58a2419fd,0
9859ef7c-1139-497b-b04b-c2318da203c6,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,0
9859ef7c-1139-497b-b04b-c2318da203c6,144b8f8d-0b72-438b-821a-795837ef8fad,0
9859ef7c-1139-497b-b04b-c2318da203c6,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
9859ef7c-1139-497b-b04b-c2318da203c6,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
9859ef7c-1139-497b-b04b-c2318da203c6,2835ed85-fa74-4950-8c8b-d648467630fc,2
9859ef7c-1139-497b-b04b-c2318da203c6,3e58e2ea-edee-4354-bb2e-f90461d874d1,0
9859ef7c-1139-497b-b04b-c2318da203c6,3f83db3f-2748-4bae-bc85-5013a12d746e,2
9859ef7c-1139-497b-b04b-c2318da203c6,4139d57c-5d98-4dec-8914-7757f7986bfb,1
9859ef7c-1139-497b-b04b-c2318da203c6,42e8ae36-89aa-4e84-983e-571a0b695af8,1
9859ef7c-1139-497b-b04b-c2318da203c6,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
9859ef7c-1139-497b-b04b-c2318da203c6,5867e180-9785-471c-b188-066523c7a9c6,0
9859ef7c-1139-497b-b04b-c2318da203c6,592ac40b-4132-4f51-950c-5fd4350e9b53,1
9859ef7c-1139-497b-b04b-c2318da203c6,698822fe-9bd3-4503-a133-b8add18dd732,2
9859ef7c-1139-497b-b04b-c2318da203c6,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,0
9859ef7c-1139-497b-b04b-c2318da203c6,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,0
9859ef7c-1139-497b-b04b-c2318da203c6,84efadb3-4340-49c8-9e01-2059873e207c,1
9859ef7c-1139-497b-b04b-c2318da203c6,870cd564-9c4a-4843-8b1c-3bfd113e25bf,1
9859ef7c-1139-497b-b04b-c2318da203c6,88553634-9f30-47d7-84d9-769324235e09,2
9859ef7c-1139-497b-b04b-c2318da203c6,8a823e38-d132-4185-9042-19a479ba2f9e,0
9859ef7c-1139-497b-b04b-c2318da203c6,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
9859ef7c-1139-497b-b04b-c2318da203c6,a580b045-2783-4cfa-bab6-08d23c757a90,1
9859ef7c-1139-497b-b04b-c2318da203c6,a9a24579-904f-40be-9347-f7309ca2a897,0
9859ef7c-1139-497b-b04b-c2318da203c6,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,0
9859ef7c-1139-497b-b04b-c2318da203c6,b5e14fff-36ab-44b7-afed-cd4656c51ea1,0
9859ef7c-1139-497b-b04b-c2318da203c6,beca0a12-87a2-4318-9833-6ab40fc426f2,1
9859ef7c-1139-497b-b04b-c2318da203c6,cd0c0159-1217-48be-a34d-59ccda5ce1a5,0
9859ef7c-1139-497b-b04b-c2318da203c6,d9425451-5897-4baa-9880-d3f707eff195,0
9859ef7c-1139-497b-b04b-c2318da203c6,e08509d5-ab33-4515-8859-c1e5c80195ee,2
9859ef7c-1139-497b-b04b-c2318da203c6,f480c751-70e7-43c1-a2be-5e41392a08ec,2
9859ef7c-1139-497b-b04b-c2318da203c6,f6ad0303-a064-4aad-a73e-b17451e86f66,2
9859ef7c-1139-497b-b04b-c2318da203c6,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,01890485-2713-4bd8-892d-46793b1bca27,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,094399eb-fd51-4d10-898e-e14f2b68cf38,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,144b8f8d-0b72-438b-821a-795837ef8fad,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
9c9997c2-6ed0-4c4d-b99e-389493db353a,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,24e269be-4049-45df-811f-67666cb986bc,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,2835ed85-fa74-4950-8c8b-d648467630fc,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,3e58e2ea-edee-4354-bb2e-f90461d874d1,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,3f83db3f-2748-4bae-bc85-5013a12d746e,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,4139d57c-5d98-4dec-8914-7757f7986bfb,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,42e8ae36-89aa-4e84-983e-571a0b695af8,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,54d9123c-365e-4a9a-b7c5-041e2041b8e8,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,5867e180-9785-471c-b188-066523c7a9c6,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,592ac40b-4132-4f51-950c-5fd4350e9b53,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,698822fe-9bd3-4503-a133-b8add18dd732,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,3
9c9997c2-6ed0-4c4d-b99e-389493db353a,84efadb3-4340-49c8-9e01-2059873e207c,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,870cd564-9c4a-4843-8b1c-3bfd113e25bf,3
9c9997c2-6ed0-4c4d-b99e-389493db353a,88553634-9f30-47d7-84d9-769324235e09,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,8a823e38-d132-4185-9042-19a479ba2f9e,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,a580b045-2783-4cfa-bab6-08d23c757a90,3
9c9997c2-6ed0-4c4d-b99e-389493db353a,a91f762d-7198-4e0e-8eca-a63854433339,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,a9a24579-904f-40be-9347-f7309ca2a897,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,3
9c9997c2-6ed0-4c4d-b99e-389493db353a,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,beca0a12-87a2-4318-9833-6ab40fc426f2,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,c07df549-3624-4f55-9927-eb212ddd5673,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,3
9c9997c2-6ed0-4c4d-b99e-389493db353a,cd0c0159-1217-48be-a34d-59ccda5ce1a5,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,d9425451-5897-4baa-9880-d3f707eff195,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,db72a39d-1e47-4708-a265-3f54a824368f,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,db834a42-95f1-422b-8ee4-54adc1aacff8,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,e08509d5-ab33-4515-8859-c1e5c80195ee,1
9c9997c2-6ed0-4c4d-b99e-389493db353a,f480c751-70e7-43c1-a2be-5e41392a08ec,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,f6ad0303-a064-4aad-a73e-b17451e86f66,2
9c9997c2-6ed0-4c4d-b99e-389493db353a,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,01890485-2713-4bd8-892d-46793b1bca27,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,094399eb-fd51-4d10-898e-e14f2b68cf38,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,144b8f8d-0b72-438b-821a-795837ef8fad,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,24e269be-4049-45df-811f-67666cb986bc,0
9e48ad3a-d995-4a49-a362-66842a75c7f0,2835ed85-fa74-4950-8c8b-d648467630fc,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,3e58e2ea-edee-4354-bb2e-f90461d874d1,0
9e48ad3a-d995-4a49-a362-66842a75c7f0,3f83db3f-2748-4bae-bc85-5013a12d746e,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,4139d57c-5d98-4dec-8914-7757f7986bfb,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,42e8ae36-89aa-4e84-983e-571a0b695af8,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,54d9123c-365e-4a9a-b7c5-041e2041b8e8,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,5867e180-9785-471c-b188-066523c7a9c6,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,592ac40b-4132-4f51-950c-5fd4350e9b53,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,698822fe-9bd3-4503-a133-b8add18dd732,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,84efadb3-4340-49c8-9e01-2059873e207c,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,870cd564-9c4a-4843-8b1c-3bfd113e25bf,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,88553634-9f30-47d7-84d9-769324235e09,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,8a823e38-d132-4185-9042-19a479ba2f9e,0
9e48ad3a-d995-4a49-a362-66842a75c7f0,8cfdf231-27c6-4a5e-81c9-18636b887cfc,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,8efd5c46-e757-40a2-b186-3cb6ecdfc633,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,930f9c6f-7896-46e1-86ed-b6b11296dfb8,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,a580b045-2783-4cfa-bab6-08d23c757a90,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,a91f762d-7198-4e0e-8eca-a63854433339,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,a9a24579-904f-40be-9347-f7309ca2a897,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,beca0a12-87a2-4318-9833-6ab40fc426f2,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,c07df549-3624-4f55-9927-eb212ddd5673,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,cd0c0159-1217-48be-a34d-59ccda5ce1a5,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,d9425451-5897-4baa-9880-d3f707eff195,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,db72a39d-1e47-4708-a265-3f54a824368f,0
9e48ad3a-d995-4a49-a362-66842a75c7f0,db834a42-95f1-422b-8ee4-54adc1aacff8,2
9e48ad3a-d995-4a49-a362-66842a75c7f0,e08509d5-ab33-4515-8859-c1e5c80195ee,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,f480c751-70e7-43c1-a2be-5e41392a08ec,1
9e48ad3a-d995-4a49-a362-66842a75c7f0,f6ad0303-a064-4aad-a73e-b17451e86f66,3
9e48ad3a-d995-4a49-a362-66842a75c7f0,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,01890485-2713-4bd8-892d-46793b1bca27,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,094399eb-fd51-4d10-898e-e14f2b68cf38,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,0aa77e93-326e-4e35-83e6-22d58a2419fd,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,144b8f8d-0b72-438b-821a-795837ef8fad,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,1f5af8d7-4476-4eb1-9016-e83356fa6374,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,24e269be-4049-45df-811f-67666cb986bc,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,2835ed85-fa74-4950-8c8b-d648467630fc,3
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,3e58e2ea-edee-4354-bb2e-f90461d874d1,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,3f83db3f-2748-4bae-bc85-5013a12d746e,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,4139d57c-5d98-4dec-8914-7757f7986bfb,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,42e8ae36-89aa-4e84-983e-571a0b695af8,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,54d9123c-365e-4a9a-b7c5-041e2041b8e8,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,5867e180-9785-471c-b188-066523c7a9c6,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,592ac40b-4132-4f51-950c-5fd4350e9b53,3
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,698822fe-9bd3-4503-a133-b8add18dd732,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,84efadb3-4340-49c8-9e01-2059873e207c,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,870cd564-9c4a-4843-8b1c-3bfd113e25bf,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,88553634-9f30-47d7-84d9-769324235e09,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,8a823e38-d132-4185-9042-19a479ba2f9e,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,8cfdf231-27c6-4a5e-81c9-18636b887cfc,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,8efd5c46-e757-40a2-b186-3cb6ecdfc633,3
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,a580b045-2783-4cfa-bab6-08d23c757a90,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,a91f762d-7198-4e0e-8eca-a63854433339,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,a9a24579-904f-40be-9347-f7309ca2a897,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,b5e14fff-36ab-44b7-afed-cd4656c51ea1,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,beca0a12-87a2-4318-9833-6ab40fc426f2,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,c07df549-3624-4f55-9927-eb212ddd5673,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,cd0c0159-1217-48be-a34d-59ccda5ce1a5,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,d9425451-5897-4baa-9880-d3f707eff195,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,db72a39d-1e47-4708-a265-3f54a824368f,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,db834a42-95f1-422b-8ee4-54adc1aacff8,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,e08509d5-ab33-4515-8859-c1e5c80195ee,1
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,f480c751-70e7-43c1-a2be-5e41392a08ec,0
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,f6ad0303-a064-4aad-a73e-b17451e86f66,2
a47aa96e-b098-4f15-9fd2-72cbc395b7d1,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,01890485-2713-4bd8-892d-46793b1bca27,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,094399eb-fd51-4d10-898e-e14f2b68cf38,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,0aa77e93-326e-4e35-83e6-22d58a2419fd,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,144b8f8d-0b72-438b-821a-795837ef8fad,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,1f5af8d7-4476-4eb1-9016-e83356fa6374,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,24e269be-4049-45df-811f-67666cb986bc,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,2835ed85-fa74-4950-8c8b-d648467630fc,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,341fb2d9-1e39-474b-84e7-b7343aa24a34,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,3e58e2ea-edee-4354-bb2e-f90461d874d1,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,3f83db3f-2748-4bae-bc85-5013a12d746e,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,4139d57c-5d98-4dec-8914-7757f7986bfb,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,42e8ae36-89aa-4e84-983e-571a0b695af8,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,54d9123c-365e-4a9a-b7c5-041e2041b8e8,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,5867e180-9785-471c-b188-066523c7a9c6,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,592ac40b-4132-4f51-950c-5fd4350e9b53,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,698822fe-9bd3-4503-a133-b8add18dd732,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,84efadb3-4340-49c8-9e01-2059873e207c,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,870cd564-9c4a-4843-8b1c-3bfd113e25bf,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,88553634-9f30-47d7-84d9-769324235e09,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,8a823e38-d132-4185-9042-19a479ba2f9e,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,8cfdf231-27c6-4a5e-81c9-18636b887cfc,3
a5ae9e04-7c52-4814-9aef-679f6e0e6612,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,930f9c6f-7896-46e1-86ed-b6b11296dfb8,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,a580b045-2783-4cfa-bab6-08d23c757a90,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,a91f762d-7198-4e0e-8eca-a63854433339,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,a9a24579-904f-40be-9347-f7309ca2a897,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,ae0ac19b-f46f-4c13-aa96-36a540ed9c82,0
a5ae9e04-7c52-4814-9aef-679f6e0e6612,b5e14fff-36ab-44b7-afed-cd4656c51ea1,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,beca0a12-87a2-4318-9833-6ab40fc426f2,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,c07df549-3624-4f55-9927-eb212ddd5673,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,c19533e3-94a3-45ef-9b38-d6d9dc48a30c,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,cd0c0159-1217-48be-a34d-59ccda5ce1a5,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,d9425451-5897-4baa-9880-d3f707eff195,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,db72a39d-1e47-4708-a265-3f54a824368f,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,db834a42-95f1-422b-8ee4-54adc1aacff8,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,e08509d5-ab33-4515-8859-c1e5c80195ee,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,f480c751-70e7-43c1-a2be-5e41392a08ec,1
a5ae9e04-7c52-4814-9aef-679f6e0e6612,f6ad0303-a064-4aad-a73e-b17451e86f66,2
a5ae9e04-7c52-4814-9aef-679f6e0e6612,fc2aa68d-6d5e-4cfc-84f2-49e9aef8691b,3
a5c63b7a-0c45-4219-b0bd-cb2f4a3f2b41,592ac40b-4132-4f51-950c-5fd4350e9b53,2
a5c63b7a-0c45-4219-b0bd-cb2f4a3f2b41,698822fe-9bd3-4503-a133-b8add18dd732,2
a5c63b7a-0c45-4219-b0bd-cb2f4a3f2b41,88553634-9f30-47d7-84d9-769324235e09,1
a5c63b7a-0c45-4219-b0bd-cb2f4a3f2b41,e08509d5-ab33-4515-8859-c1e5c80195ee,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,01890485-2713-4bd8-892d-46793b1bca27,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,094399eb-fd51-4d10-898e-e14f2b68cf38,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,0a7fd7e3-6c2f-4280-917b-5462f48f81c0,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,0aa77e93-326e-4e35-83e6-22d58a2419fd,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,0d9b19d1-ce7e-4cf3-b80d-7cf421600bed,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,144b8f8d-0b72-438b-821a-795837ef8fad,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,1f5af8d7-4476-4eb1-9016-e83356fa6374,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,2386cd85-1f80-40bf-a440-ba5ef2dfa19d,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,24e269be-4049-45df-811f-67666cb986bc,1
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,2835ed85-fa74-4950-8c8b-d648467630fc,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,341fb2d9-1e39-474b-84e7-b7343aa24a34,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,3e58e2ea-edee-4354-bb2e-f90461d874d1,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,3f83db3f-2748-4bae-bc85-5013a12d746e,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,4139d57c-5d98-4dec-8914-7757f7986bfb,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,42e8ae36-89aa-4e84-983e-571a0b695af8,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,54d9123c-365e-4a9a-b7c5-041e2041b8e8,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,5867e180-9785-471c-b188-066523c7a9c6,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,592ac40b-4132-4f51-950c-5fd4350e9b53,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,698822fe-9bd3-4503-a133-b8add18dd732,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,714f4085-2ccf-4a1a-997c-f0a789c3eb37,1
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,77db9dcd-41c7-4a1b-8ae8-728b5be5a095,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,7efb264a-25dd-460a-bfae-c8a6f87ba9f7,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,84efadb3-4340-49c8-9e01-2059873e207c,1
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,870cd564-9c4a-4843-8b1c-3bfd113e25bf,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,88553634-9f30-47d7-84d9-769324235e09,0
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,8a823e38-d132-4185-9042-19a479ba2f9e,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,8cfdf231-27c6-4a5e-81c9-18636b887cfc,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,8efd5c46-e757-40a2-b186-3cb6ecdfc633,1
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,930f9c6f-7896-46e1-86ed-b6b11296dfb8,2
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,a580b045-2783-4cfa-bab6-08d23c757a90,1
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,a91f762d-7198-4e0e-8eca-a63854433339,3
a74bb70e-4eeb-40aa-9fbe-5ee3480099a6,a9a24579-904f-40be-9347-f7309ca2a897,3
