"strong_code","language","lemma","transliteration"
"H2523","hebrew","חַלָּשׁ","chal.lash"
"H2524","hebrew","חָם","cham"
"H2525","hebrew","חָם","cham"
"H2526","hebrew","חָם","cham"
"H2527","hebrew","חֹם","chom"
"H2528","hebrew","חֱמָא","che.ma"
"H2529a","hebrew","חֶמְאָה","chem.ah"
"H2529b","hebrew","חֵמָה","che.mah"
"H2530a","hebrew","חָמַד","cha.mad"
"H2530b","hebrew","חֲמוּדָה","cha.mu.dah"
"H2531","hebrew","חֶ֫מֶד","che.med"
"H2532a","hebrew","חֶמְדָּה","chem.dah"
"H2532b","hebrew","חֲמוּדָה","cha.mu.dah"
"H2533","hebrew","חֶמְדָּן","chem.dan"
"H2534","hebrew","חֵמָה","che.mah"
"H2535","hebrew","חַמָּה","cham.mah"
"H2536","hebrew","חַמּוּאֵל","cham.mu.el"
"H2537","hebrew","חֲמוּטַל","cha.mu.tal"
"H2538","hebrew","חָמוּל","cha.mul"
"H2539","hebrew","חָמוּלִי","cha.mu.li"
"H2540","hebrew","חַמּוֹן","cham.mon"
"H2541","hebrew","חָמוֹץ","cha.mots"
"H2542","hebrew","חַמּוּק","cham.muq"
"H2543","hebrew","חֲמוֹר","cha.mor"
"H2544","hebrew","חֲמוֹר","cha.mor"
"H2545","hebrew","חֲמוֹת","cha.mot"
"H2546","hebrew","חֹ֫מֶט","cho.met"
"H2547","hebrew","חֻמְטָה","chum.tah"
"H2548","hebrew","חָמִיץ","cha.mits"
"H2549","hebrew","חֲמִישִׁי","cha.mi.shi"
"H2550","hebrew","חָמַל","cha.mal"
"H2551","hebrew","חֶמְלָה","chem.lah"
"H2552","hebrew","חָמַם","cha.mam"
"H2553","hebrew","חַמָּן","cham.man"
"H2554","hebrew","חָמַס","cha.mas"
"H2555","hebrew","חָמָס","cha.mas"
"H2556a","hebrew","חָמֵץ","cha.mets"
"H2556b","hebrew","חָמַץ","cha.mats"
"H2556c","hebrew","חָמַץ","cha.mats"
"H2557a","hebrew","חָמֵץ","cha.mets"
"H2557b","hebrew","מַחְמֶ֫צֶת","mach.me.tset"
"H2558","hebrew","חֹ֫מֶץ","cho.mets"
"H2559","hebrew","חָמַק","cha.maq"
"H2560a","hebrew","חָמַר","cha.mar"
"H2560b","hebrew","חָמַר","cha.mar"
"H2560c","hebrew","חָמַר","cha.mar"
"H2561","hebrew","חֶ֫מֶר","che.mer"
"H2562","hebrew","חֲמַר","cha.mar"
"H2563a","hebrew","חֹ֫מֶר","cho.mer"
"H2563b","hebrew","חֹ֫מֶר","cho.mer"
"H2563c","hebrew","חֹ֫מֶר","cho.mer"
"H2564","hebrew","חֵמָר","che.mar"
"H2565","hebrew","חֲמוֹר","cha.mo.rah"
"H2566","hebrew","חַמְרָן","cham.ran"
"H2567","hebrew","חָמַשׁ","cha.mash"
"H2568","hebrew","חָמֵשׁ","cha.mesh"
"H2569","hebrew","חֹ֫מֶשׁ","cho.mesh"
"H2570","hebrew","חֹ֫מֶשׁ","cho.mesh"
"H2571","hebrew","חֲמֻשִׁים","cha.mush"
"H2572","hebrew","חֲמִשִּׁים","cha.mish.shim"
"H2573","hebrew","חֵ֫מֶת","che.met"
"H2574","hebrew","חֲמָת","cha.mat"
"H2575a","hebrew","חַמַּת","cham.mat"
"H2575b","hebrew","חַמַּת","cham.mat"
"H2576","hebrew","חַמֹּת דֹּאר","cham.mot dor"
"H2577","hebrew","חֲמָתִי","cha.ma.ti"
"H2578","hebrew","חֲמַת צוֹבָה","cha.mat tso.vah"
"H2579","hebrew","חֲמַת רַבָּה","cha.mat rab.bah"
"H2580","hebrew","חֵן","chen"
"H2581","hebrew","חֵן","chen"
"H2582","hebrew","חֵנָדָד","che.na.dad"
"H2583","hebrew","חָנָה","cha.nah"
"H2584","hebrew","חַנָּה","chan.nah"
"H2585","hebrew","חֲנוֹךְ","cha.nokh"
"H2586","hebrew","חָנוּן","cha.nun"
"H2587","hebrew","חַנּוּן","chan.nun"
"H2588","hebrew","חָנוּת","cha.nut"
"H2589","hebrew","חַנּוֹת","chan.not"
"H2590a","hebrew","חָנַט","cha.nat"
"H2590b","hebrew","חֲנֻטִים","cha.nu.tim"
"H2591","hebrew","חִנְטָה","chin.tah"
"H2592","hebrew","חַנִּיאֵל","chan.ni.el"
"H2593","hebrew","חָנִיךְ","cha.nikh"
"H2594","hebrew","חֲנִינָה","cha.ni.nah"
"H2595","hebrew","חֲנִית","cha.nit"
"H2596","hebrew","חָנַךְ","cha.nakh"
"H2597","hebrew","חֲנֻכָּה","cha.nuk.kah"
"H2598","hebrew","חֲנֻכָּה","cha.nuk.kah"
"H2599","hebrew","חֲנֹכִי","cha.no.khi"
"H2600","hebrew","חִנָּם","chin.nam"
"H2601","hebrew","חֲנַמְאֵל","cha.nam.el"
"H2602","hebrew","חֲנָמֵל","cha.na.mal"
"H2603a","hebrew","חָנַן","cha.nan"
"H2603b","hebrew","חָנַן","cha.nan"
"H2604","hebrew","חֲנַן","cha.nan"
"H2605","hebrew","חָנָן","cha.nan"
"H2606","hebrew","חֲנַנְאֵל","cha.nan.el"
"H2607","hebrew","חֲנָנִי","cha.na.ni"
"H2608a","hebrew","חֲנַנְיָ֫הוּ","cha.nan.yah"
"H2608b","hebrew","חֲנַנְיָה","cha.nan.yah"
"H2609","hebrew","חָנֵס","cha.nes"
"H2610","hebrew","חָנֵף","cha.neph"
"H2611","hebrew","חָנֵף","cha.neph"
"H2612","hebrew","חֹ֫נֶף","cho.neph"
"H2613","hebrew","חֲנֻפָּה","cha.nu.phah"
"H2614","hebrew","חָנַק","cha.naq"
"H2615","hebrew","חַנָּתֹן","chan.na.ton"
"H2616a","hebrew","חָסַד","cha.sad"
"H2616b","hebrew","חָסַד","cha.sad"
"H2617a","hebrew","חֶ֫סֶד","che.sed"
"H2617b","hebrew","חֶ֫סֶד","che.sed"
"H2618","hebrew","חֶ֫סֶד","che.sed"
"H2619","hebrew","חֲסַדְיָה","cha.sad.yah"
"H2620","hebrew","חָסָה","cha.sah"
"H2621","hebrew","חֹסָה","cho.sah"
"H2622","hebrew","חָסוּת","cha.sut"
"H2623","hebrew","חָסִיד","cha.sid"
"H2624","hebrew","חֲסִידָה","cha.si.dah"
"H2625","hebrew","חָסִיל","cha.sil"
"H2626","hebrew","חֲסִין","cha.sin"
"H2627","hebrew","חַסִּר","chas.sir"
"H2628","hebrew","חָסַל","cha.sal"
"H2629","hebrew","חָסַם","cha.sam"
"H2630","hebrew","חָסַן","cha.san"
"H2631","hebrew","חֲסַן","cha.san"
"H2632","hebrew","חֵ֫סֶן","che.sen"
"H2633","hebrew","חֹ֫סֶן","cho.sen"
"H2634","hebrew","חָסֹן","cha.son"
"H2635","hebrew","חֲסַף","cha.saph"
"H2636","hebrew","חַסְפַּס","chas.pas"
"H2637","hebrew","חָסֵר","cha.ser"
"H2638","hebrew","חָסֵר","cha.ser"
"H2639","hebrew","חֶ֫סֶר","che.ser"
"H2640","hebrew","חֹ֫סֶר","cho.ser"
"H2641","hebrew","חַסְרָה","chas.rah"
"H2642","hebrew","חֶסְרוֹן","ches.ron"
"H2643","hebrew","חַף","chaph"
"H2644","hebrew","חָפָא","cha.pah"
"H2645","hebrew","חָפָה","cha.phah"
"H2646","hebrew","חֻפָּה","chup.pah"
"H2647","hebrew","חֻפָּה","chup.pah"
"H2648","hebrew","חָפַז","cha.phaz"
"H2649","hebrew","חִפָּזוֹן","chip.pa.zon"
"H2650","hebrew","חֻפִּים","chup.pim"
"H2651","hebrew","חֹ֫פֶן","cho.phen"
"H2652","hebrew","חׇפְנִי","choph.ni"
"H2653","hebrew","חׇפַף","cho.phaph"
"H2654a","hebrew","חָפֵץ","cha.phets"
"H2654b","hebrew","חָפַץ","ch.ph"
"H2655","hebrew","חָפֵץ","cha.phets"
"H2656","hebrew","חֵ֫פֶץ","che.phets"
"H2657","hebrew","חֶפְצִי־בָהּ","cheph.tsi bah"
"H2658","hebrew","חָפַר","cha.phar"
"H2659","hebrew","חָפֵר","cha.pher"
"H2660a","hebrew","חֵ֫פֶר","che.pher"
"H2660b","hebrew","חֵ֫פֶר","che.pher"
"H2661","hebrew","חֲפֹר","cha.phor"
"H2662","hebrew","חֶפְרִי","cheph.ri"
"H2663","hebrew","חֲפָרַיִם","cha.pha.ra.yim"
"H2664","hebrew","חָפַשׂ","cha.pha.s"
"H2665","hebrew","חֵ֫פֶשׂ","che.phe.s"
"H2666","hebrew","חָפַשׁ","cha.phash"
"H2667","hebrew","חֹ֫פֶשׁ","cho.phesh"
"H2668","hebrew","חֻפְֿשָׁה","chuph.shah"
"H2669","hebrew","חׇפְשִׁית","choph.shut"
"H2670","hebrew","חׇפְשִׁי","choph.shi"
"H2671","hebrew","חֵץ","chets"
"H2672","hebrew","חָצַב","cha.tsav"
"H2673","hebrew","חָצָה","cha.tsah"
"H2674","hebrew","חָצוֹר","cha.tsor"
"H2675","hebrew","חָצוֹר חֲדַתָּה","cha.tsor cha.dat.tah"
"H2676","hebrew","חָצוֹת","cha.tsot"
"H2677","hebrew","חֲצִי","che.tsi"
"H2678","hebrew","חֵ֫צִי","chits.tsi"
"H2679","hebrew","חֲצִי","cha.tsi ham.m.nu.chot"
"H2680","hebrew","חֲצִי הַמְּנַחְתִּי מְנַשֶּׁה","cha.tsi ham.nach.ti me.nash.sheh"
"H2681","hebrew","חָצִיר","cha.tsir"
"H2682a","hebrew","חָצִיר","cha.tsir"
"H2682b","hebrew","חָצִיר","cha.tsir"
"H2683","hebrew","חֵ֫צֶן","che.tsen"
"H2684","hebrew","חֹ֫צֶן","cho.tsen"
"H2685","hebrew","חֲצַף","cha.tsaph"
"H2686a","hebrew","חָצַץ","cha.tsats"
"H2686b","hebrew","חָצַץ","cha.tsats"
"H2687","hebrew","חָצָץ","cha.tsats"
"H2688","hebrew","חַצֲצֹן תָּמָר","chats.tson ta.mar"
"H2689","hebrew","חֲצֹצְרָה","cha.tso.tse.rah"
"H2690","hebrew","חָצַר","cha.tsar"
"H2691a","hebrew","חָצֵר","cha.tser"
"H2691b","hebrew","חָצֵר","cha.tser"
"H2692","hebrew","חֲצַר־אַדָּר","cha.tsar ad.dar"
"H2693","hebrew","חֲצַר גַּדָּה","cha.tsar gad.dah"
"H2694","hebrew","חֲצַר הַתִּיכוֹן","cha.tsar hat.ti.khon"
"H2695","hebrew","חֶצְרוֹ","chets.ro"
"H2696","hebrew","חֶצְרוֹן","chets.ron"
"H2697","hebrew","חֶצְרוֹנִי","chets.ro.ni"
"H2698","hebrew","חֲצֵרוֹת","cha.tse.rot"
"H2699","hebrew","חֲצֵרִים","cha.tse.rim"
"H2700","hebrew","חֲצַרְמָ֫וֶת","cha.tsar.ma.vet"
"H2701","hebrew","חֲצַר סוּסָה","cha.tsar su.sah"
"H2702","hebrew","חֲצַר סוּסִים","cha.tsar su.sim"
"H2703","hebrew","חֲצַר עֵינָן","cha.tsar e.non"
"H2704","hebrew","חֲצַר עֵינוֹן","cha.tsar e.nan"
"H2705","hebrew","חֲצַר שׁוּעָל","cha.tsar shu.al"
"H2706","hebrew","חֹק","choq"
"H2707","hebrew","חָקָה","cha.qah"
"H2708","hebrew","חֻקָּה","chuq.qah"
"H2709","hebrew","חֲקוּפָא","cha.qu.pah"
"H2710","hebrew","חָקַק","cha.qaq"
"H2711","hebrew","חֵקֶק","che.qeq"
"H2712a","hebrew","חֻקֹֿק","chuq.qoq"
"H2712b","hebrew","חוּקֹק","chu.qoq"
"H2713","hebrew","חָקַר","cha.qar"
"H2714","hebrew","חֵ֫קֶר","che.qer"
"H2715","hebrew","חֹר","chor"
"H2716","hebrew","חֶרֶא","che.re"
"H2717a","hebrew","חָרֵב","cha.rev"
"H2717b","hebrew","חָרֵב","cha.rev"
"H2717c","hebrew","חָרַב","cha.rav"
"H2718","hebrew","חֲרַב","cha.rav"
"H2719","hebrew","חֶ֫רֶב","che.rev"
"H2720a","hebrew","חָרֵב","cha.rev"
"H2720b","hebrew","חָרֵב","cha.rev"
"H2721a","hebrew","חֹ֫רֶב","cho.rev"
"H2721b","hebrew","חֹ֫רֶב","cho.rev"
"H2722","hebrew","חֹרֵב","cho.rev"
"H2723","hebrew","חׇרְבָּה","chor.bah"
"H2724","hebrew","חָֽרָבָה","cha.ra.vah"
"H2725","hebrew","חֵרָבוֹן","cha.ra.von"
"H2726","hebrew","חַרְבוֹנָא","char.vo.na"
"H2727","hebrew","חָרַג","cha.rag"
"H2728","hebrew","חָרְגֹּל","cha.re.gol"
"H2729","hebrew","חָרַד","cha.rad"
"H2730","hebrew","חָרֵד","cha.red"
"H2731","hebrew","חֲרָדָה","cha.ra.dah"
"H2732","hebrew","חֲרָדָה","cha.ra.dah"
"H2733","hebrew","חֲרֹדִי","cha.ro.di"
"H2734","hebrew","חָרָה","cha.rah"
"H2735","hebrew","חֹר הַגִּדְגָּד","chor hag.gid.gad"
"H2736","hebrew","חַרְחֲיָה","char.ha.yah"
"H2737","hebrew","חָרוּז","cha.ruz"
"H2738","hebrew","חָרוּל","cha.rul"
"H2739","hebrew","חֲרוּמַף","cha.ru.maph"
"H2740","hebrew","חָרוֹן","cha.ron"
"H2741","hebrew","חֲרִיפִי","cha.ru.phi"
"H2742a","hebrew","חָרוּץ","cha.ruts"
"H2742b","hebrew","חָרוּץ","cha.ruts"
"H2742c","hebrew","חָרוּץ","cha.ruts"
"H2742d","hebrew","חָרוּץ","cha.ruts"
"H2743","hebrew","חָרוּץ","cha.ruts"
"H2744","hebrew","חַרְחוּר","char.chur"
"H2745","hebrew","חַרְחַס","char.chas"
"H2746","hebrew","חַרְחֻר","char.chur"
"H2747","hebrew","חֶ֫רֶט","che.ret"
"H2748","hebrew","חַרְטֹם","char.tom"
"H2749","hebrew","חַרְטֹם","char.tom"
"H2750","hebrew","חֳרִי","cho.ri"
"H2751","hebrew","חֹרִי","cho.ri"
"H2752","hebrew","חֹרִי","cho.ri"
"H2753","hebrew","חֹרִי","cho.ri"
"H2754","hebrew","חָרִיט","cha.rit"
"H2755","hebrew","חֲרֵי־יוֹנִים","cha.re-yo.nim"
"H2756","hebrew","חָרִיף","cha.riph"
"H2757","hebrew","חָרִיץ","cha.rits"
"H2758","hebrew","חָרִישׁ","cha.rish"
"H2759","hebrew","חֲרִישִׁי","cha.ri.shi"
"H2760","hebrew","חָרַךְ","cha.rakh"
"H2761","hebrew","חֲרַךְ","cha.rakh"
"H2762","hebrew","חֲרַכִּים","che.rekh"
"H2763a","hebrew","חָרַם","cha.ram"
"H2763b","hebrew","חָרַם","cha.ram"
"H2764a","hebrew","חֵ֫רֶם","che.rem"
"H2764b","hebrew","חֵ֫רֶם","che.rem"
"H2765","hebrew","חֳרֵם","cho.rem"
"H2766","hebrew","חָרִם","cha.rim"
"H2767","hebrew","חׇרְמָה","chor.mah"
"H2768","hebrew","חֶרְמוֹן","cher.mon"
"H2769","hebrew","חֶרְמוֹנִים","cher.mo.nim"
"H2770","hebrew","חֶרְמֵשׁ","cher.mesh"
"H2771a","hebrew","חָרָן","cha.ran"
"H2771b","hebrew","חָרָן","cha.ran"
"H2772","hebrew","חֹרֹנִי","cho.ro.ni"
"H2773","hebrew","חֹרֹנַיִם","cho.ro.na.yim"
"H2774","hebrew","חַרְנֶ֫פֶר","char.ne.pher"
"H2775a","hebrew","חֶ֫רֶס","che.res"
"H2775b","hebrew","חֶ֫רֶס","che.res"
"H2776","hebrew","חֶ֫רֶס","che.res"
"H2777","hebrew","חֲרָסוּת","char.sut"
"H2778a","hebrew","חָרַף","cha.raph"
"H2778b","hebrew","חָרַף","cha.raph"
"H2778c","hebrew","חָרַף","cha.raph"
"H2779","hebrew","חֹ֫רֶף","cho.reph"
"H2780","hebrew","חָרֵף","cha.reph"
"H2781","hebrew","חֶרְפָּה","cher.pah"
"H2782","hebrew","חָרַץ","cha.rats"
"H2783","hebrew","חֲרַץ","cha.rats"
"H2784","hebrew","חַרְצֻבָּה","char.tsub.bah"
"H2785","hebrew","חַרְצַנִּים","char.tsan"
"H2786","hebrew","חָרַק","cha.raq"
"H2787","hebrew","חָרַר","cha.rar"
"H2788","hebrew","חָרֵר","cha.rer"
"H2789","hebrew","חֶ֫רֶשׂ","che.re.s"
"H2790a","hebrew","חָרַשׁ","cha.rash"
"H2790b","hebrew","חָרֵשׁ","cha.resh"
"H2791a","hebrew","חֶ֫רֶשׁ","che.resh"
"H2791b","hebrew","חֶ֫רֶשׁ","che.resh"
"H2792","hebrew","חֶ֫רֶשׁ","che.resh"
"H2793","hebrew","חֹ֫רֶשׁ","cho.resh"
"H2794","hebrew","חֹרֵשׁ","cho.resh"
"H2795","hebrew","חֵרֵשׁ","che.resh"
"H2796","hebrew","חָרָשׁ, חֲרָשִׁים","cha.rash"
"H2797","hebrew","חַרְשָׁא","char.sah"
"H2798","hebrew","חֲרָשִׁים","cha.ra.shim"
"H2799","hebrew","חֲרֹ֫שֶׁת","cha.ro.shet"
"H2800","hebrew","חֲרֹ֫שֶׁת","cha.ro.shet"
"H2801","hebrew","חָרַת","cha.rat"
"H2802","hebrew","חֶרֶת","che.ret"
"H2803","hebrew","חָשַׁב","cha.shav"
"H2804","hebrew","חֲשַׁב","cha.shav"
"H2805","hebrew","חֵ֫שֶׁב","che.shev"
"H2806","hebrew","חַשְׁבַּדָּנָה","chash.bad.da.nah"
"H2807","hebrew","חֲשֻׁבָה","cha.shu.vah"
"H2808","hebrew","חֶשְׁבּוֹן","chesh.bon"
"H2809","hebrew","חֶשְׁבּוֹן","chesh.bon"
"H2810","hebrew","חִשָּׁבוֹן","chish.sha.von"
"H2811","hebrew","חֲשַׁבְיָ֫הוּ","cha.shav.yah"
"H2812","hebrew","חֲשַׁבְנָה","cha.shav.nah"
"H2813","hebrew","חֲשַׁבְנְיָה","cha.shav.ne.yah"
"H2814","hebrew","חָשָׁה","cha.shah"
"H2815","hebrew","חַשּׁוּב","chash.shuv"
"H2816","hebrew","חֲשׁוֹךְ","cha.shokh"
"H2817","hebrew","חֲשׂוּפָא","cha.su.pah"
"H2818a","hebrew","חֲשַׁח","cha.shach"
"H2818b","hebrew","חֲשַׁח","cha.shach"
"H2819","hebrew","חַשְׁחוּ","chash.chut"
"H2820","hebrew","חָשַׂךְ","cha.sakh"
"H2821","hebrew","חָשַׁךְ","cha.shakh"
"H2822","hebrew","חֹ֫שֶׁךְ","cho.shekh"
"H2823","hebrew","חָשֹׁךְ","cha.shokh"
"H2824","hebrew","חֶשְׁכָה","chesh.khah"
"H2825","hebrew","חֲשֵׁכָה","cha.she.khah"
"H2826","hebrew","חָשַׁל","cha.shal"
"H2827","hebrew","חֲשַׁל","cha.shal"
"H2828","hebrew","חָשֻׁם","cha.shum"
"H2829","hebrew","חֶשְׁמוֹן","chesh.mon"
"H2830","hebrew","חַשְׁמַל","chash.mal"
"H2831","hebrew","חַשְׁמַן","chash.man"
"H2832","hebrew","חַשְׁמֹנָה","chash.mo.nah"
"H2833","hebrew","חֹ֫שֶׁן","cho.shen"
"H2834","hebrew","חָשַׂף","cha.saph"
"H2835","hebrew","חָשִׂף","cha.siph"
"H2836a","hebrew","חָשַׁק","cha.shaq"
"H2836b","hebrew","חָשַׁק","cha.shaq"
"H2837","hebrew","חֵ֫שֶׁק","che.sheq"
"H2838","hebrew","חָשׁוּק","cha.shuq"
"H2839","hebrew","חִשֻּׁק","chish.shuq"
"H2840","hebrew","חִשֻּׁר","chish.shur"
"H2841","hebrew","חַשְׁרָה","chash.rah"
"H2842","hebrew","חֲשַׁשׁ","cha.shash"
"H2843","hebrew","חֻשָׁתִי","chu.sha.ti"
"H2844a","hebrew","חַת","chat"
"H2844b","hebrew","חַת","chat"
"H2845","hebrew","חֵת","chet"
"H2846","hebrew","חָתָה","cha.tah"
"H2847","hebrew","חִתָּה","chit.tah"
"H2848","hebrew","חִתּוּל","chit.tul"
"H2849","hebrew","חַתְחַת","chat.chat"
"H2850","hebrew","חִתִּי","chit.ti"
"H2851","hebrew","חִתִּית","chit.tit"
"H2852","hebrew","חָתַךְ","cha.takh"
"H2853","hebrew","חָתַל","cha.tal"
"H2854","hebrew","חֲתֻלָּה","cha.tul.lah"
"H2855","hebrew","חֶתְלֹן","chet.lon"
"H2856","hebrew","חָתַם","cha.tam"
"H2857","hebrew","חֲתַם","cha.tam"
"H2858","hebrew","חֹתֶ֫מֶת","cho.te.met"
"H2859a","hebrew","חֹתֵן","cho.ten"
"H2859b","hebrew","חָתַן","cha.tan"
"H2860","hebrew","חָתָן","cha.tan"
"H2861","hebrew","חֲתֻנָּה","cha.tun.nah"
"H2862","hebrew","חָתַף","cha.taph"
"H2863","hebrew","חֶ֫תֶף","che.teph"
"H2864","hebrew","חָתַר","cha.tar"
"H2865","hebrew","חָתַת","cha.tat"
"H2866","hebrew","חֲתַת","cha.tat"
"H2867","hebrew","חֲתַת","cha.tat"
"H2868","hebrew","טְאֵב","te.ev"
"H2869","hebrew","טָב","tav"
"H2870a","hebrew","טָֽבְאֵל","ta.ve.el"
"H2870b","hebrew","טָֽבְאַ֑ל","ta.be.al"
"H2871","hebrew","טְבוּל","ta.vul"
"H2872","hebrew","טַבּוּר","tab.bur"
"H2873","hebrew","טָבַח","ta.vach"
"H2874","hebrew","טֶ֫בַח","te.vach"
"H2875","hebrew","טֶ֫בַח","te.vach"
"H2876","hebrew","טַבָּח","tab.bach"
"H2877","hebrew","טַבָּח","tab.bach"
"H2878","hebrew","טִבְחָה","tiv.chah"
"H2879","hebrew","טַבָּחָה","tab.ba.chah"
"H2880","hebrew","טִבְחַת","tiv.chat"
"H2881","hebrew","טָבַל","ta.val"
"H2882","hebrew","טְבַלְיָ֫הוּ","te.val.ya.hu"
"H2883","hebrew","טָבַע","ta.va"
"H2884","hebrew","טַבָּעוֹת","tab.ba.ot"
"H2885","hebrew","טַבַּ֫עַת","tab.ba.at"
"H2886","hebrew","טַבְרִמּוֹן","tav.rim.mon"
"H2887","hebrew","טֵבֶ֑ת","te.vet"
"H2888","hebrew","טַבָּ֑ת","tab.bat"
"H2889","hebrew","טָהוֹר","ta.hor"
"H2890","hebrew","טְהוֹר","te.hor"
"H2891","hebrew","טָהֵר","ta.her"
"H2892a","hebrew","טֹ֫הַר","to.har"
"H2892b","hebrew","טֳהָר","ta.har"
"H2893","hebrew","טׇהֳרָה","to.ho.rah"
"H2894","hebrew","טֵאטֵא","tu"
"H2895","hebrew","טוֹב","tov"
"H2896a","hebrew","טוֹב","tov"
"H2896b","hebrew","טוֹב","tov"
"H2896c","hebrew","טוֹבָה","to.vah"
"H2897","hebrew","טוֹב","tov"
"H2898","hebrew","טוּב","tuv"
"H2899","hebrew","טוֹב אֲדֹנִיָּה","tov a.do.niy.yah"
"H2900","hebrew","טוֹבִיָּ֫הוּ","to.viy.yah"
"H2901","hebrew","טָוָה","ta.vah"
"H2902a","hebrew","טוּחַ","tu.ach"
"H2902b","hebrew","טָחַח","ta.chach"
"H2903","hebrew","טוֹטָפוֹת","to.pha.phah"
"H2904","hebrew","טוּל","tul"
"H2905","hebrew","טוּר","tur"
"H2906","hebrew","טוּר","tur"
"H2907","hebrew","טוּשׂ","tu.s"
"H2908","hebrew","טְוָת","te.vat"
"H2909","hebrew","טָחָה","ta.chah"
"H2910","hebrew","טֻחוֹת","tu.chah"
"H2911","hebrew","טְחוֹן","te.chon"
"H2912","hebrew","טָחַן","ta.chan"
"H2913","hebrew","טַחֲנָה","ta.cha.nah"
"H2914","hebrew","טְחֹר","te.chor"
"H2915","hebrew","טִיחַ","ti.ach"
"H2916","hebrew","טִיט","tit"
"H2917","hebrew","טִין","tin"
"H2918","hebrew","טִירָה","ti.rah"
"H2919","hebrew","טַל","tal"
"H2920","hebrew","טַל","tal"
"H2921","hebrew","טָלָא","ta.la"
"H2922","hebrew","טְלָא","te.la"
"H2923","hebrew","טְלָאִים","te.la.im"
"H2924","hebrew","טָלֶה","ta.leh"
"H2925","hebrew","טַלְטֵלָה","tal.te.lah"
"H2926","hebrew","טָלַל","ta.lal"
"H2927","hebrew","טְלַל","te.lal"
"H2928","hebrew","טֶ֫לֶם","te.lem"
"H2929","hebrew","טַלְמוֹן","tal.mon"
"H2930a","hebrew","טָמֵא","ta.me"
"H2930b","hebrew","טָמְאָה","tam.ah"
"H2931","hebrew","טָמֵא","ta.me"
"H2932","hebrew","טֻמְאָה","tum.ah"
"H2933","hebrew","טָמָה","ta.mah"
"H2934","hebrew","טָמַן","ta.man"
"H2935","hebrew","טֶ֫נֶא","te.ne"
"H2936","hebrew","טָנַף","ta.naph"
"H2937","hebrew","טָעָה","ta.ah"
"H2938","hebrew","טָעַם","ta.am"
"H2939","hebrew","טְעֵם","te.am"
"H2940","hebrew","טַ֫עַם","ta.am"
"H2941","hebrew","טְעֵם","ta.am"
"H2942","hebrew","טְעֵם","te.em"
"H2943","hebrew","טָעַן","ta.an"
"H2944","hebrew","טָעַן","ta.an"
"H2945","hebrew","טַף","taph"
"H2946","hebrew","טָפַח","ta.phach"
"H2947","hebrew","טֶ֫פַח","te.phach"
"H2948","hebrew","טֹ֫פַח","to.phach"
"H2949","hebrew","טִפֻּחִים","tip.puch"
"H2950","hebrew","טָפַל","ta.phal"
"H2951","hebrew","טִפְסָר","tiph.sar"
"H2952","hebrew","טָפַף","ta.phaph"
"H2953","hebrew","טְפַר","te.phar"
"H2954","hebrew","טָפַשׁ","ta.phash"
"H2955","hebrew","טָפַת","ta.phat"
"H2956","hebrew","טָרַד","ta.rad"
"H2957","hebrew","טְרַד","te.rad"
