"verse_id","token_index","start_offset","end_offset","surface","normalized","strong_code","confidence","source"
"299","10","47","48","e",,,,"ARC auto-tokenize"
"299","11","49","55","morreu",,,,"ARC auto-tokenize"
"299","12","56","60","Tera",,,,"ARC auto-tokenize"
"299","13","61","63","em",,,,"ARC auto-tokenize"
"299","14","64","68","Harã",,,,"ARC auto-tokenize"
"300","0","0","3","Ora",,,,"ARC auto-tokenize"
"300","1","5","6","o",,,,"ARC auto-tokenize"
"300","2","7","13","SENHOR",,,,"ARC auto-tokenize"
"300","3","14","19","disse",,,,"ARC auto-tokenize"
"300","4","20","21","a",,,,"ARC auto-tokenize"
"300","5","22","27","Abrão",,,,"ARC auto-tokenize"
"300","6","29","35","Sai-te",,,,"ARC auto-tokenize"
"300","7","36","38","da",,,,"ARC auto-tokenize"
"300","8","39","42","tua",,,,"ARC auto-tokenize"
"300","9","43","48","terra",,,,"ARC auto-tokenize"
"300","10","50","51","e",,,,"ARC auto-tokenize"
"300","11","52","54","da",,,,"ARC auto-tokenize"
"300","12","55","58","tua",,,,"ARC auto-tokenize"
"300","13","59","68","parentela",,,,"ARC auto-tokenize"
"300","14","70","71","e",,,,"ARC auto-tokenize"
"300","15","72","74","da",,,,"ARC auto-tokenize"
"300","16","75","79","casa",,,,"ARC auto-tokenize"
"300","17","80","82","de",,,,"ARC auto-tokenize"
"300","18","83","86","teu",,,,"ARC auto-tokenize"
"300","19","87","90","pai",,,,"ARC auto-tokenize"
"300","20","92","96","para",,,,"ARC auto-tokenize"
"300","21","97","98","a",,,,"ARC auto-tokenize"
"300","22","99","104","terra",,,,"ARC auto-tokenize"
"300","23","105","108","que",,,,"ARC auto-tokenize"
"300","24","109","111","eu",,,,"ARC auto-tokenize"
"300","25","112","114","te",,,,"ARC auto-tokenize"
"300","26","115","124","mostrarei",,,,"ARC auto-tokenize"
"301","0","0","1","E",,,,"ARC auto-tokenize"
"301","1","2","11","far-te-ei",,,,"ARC auto-tokenize"
"301","2","12","15","uma",,,,"ARC auto-tokenize"
"301","3","16","22","grande",,,,"ARC auto-tokenize"
"301","4","23","28","nação",,,,"ARC auto-tokenize"
"301","5","30","31","e",,,,"ARC auto-tokenize"
"301","6","32","46","abençoar-te-ei",,,,"ARC auto-tokenize"
"301","7","48","49","e",,,,"ARC auto-tokenize"
"301","8","50","63","engrandecerei",,,,"ARC auto-tokenize"
"301","9","64","65","o",,,,"ARC auto-tokenize"
"301","10","66","69","teu",,,,"ARC auto-tokenize"
"301","11","70","74","nome",,,,"ARC auto-tokenize"
"301","12","76","77","e",,,,"ARC auto-tokenize"
"301","13","78","80","tu",,,,"ARC auto-tokenize"
"301","14","81","86","serás",,,,"ARC auto-tokenize"
"301","15","87","90","uma",,,,"ARC auto-tokenize"
"301","16","91","97","bênção",,,,"ARC auto-tokenize"
"302","0","0","1","E",,,,"ARC auto-tokenize"
"302","1","2","12","abençoarei",,,,"ARC auto-tokenize"
"302","2","13","15","os",,,,"ARC auto-tokenize"
"302","3","16","19","que",,,,"ARC auto-tokenize"
"302","4","20","22","te",,,,"ARC auto-tokenize"
"302","5","23","33","abençoarem",,,,"ARC auto-tokenize"
"302","6","34","35","e",,,,"ARC auto-tokenize"
"302","7","36","48","amaldiçoarei",,,,"ARC auto-tokenize"
"302","8","49","51","os",,,,"ARC auto-tokenize"
"302","9","52","55","que",,,,"ARC auto-tokenize"
"302","10","56","58","te",,,,"ARC auto-tokenize"
"302","11","59","71","amaldiçoarem",,,,"ARC auto-tokenize"
"302","12","73","74","e",,,,"ARC auto-tokenize"
"302","13","75","77","em",,,,"ARC auto-tokenize"
"302","14","78","80","ti",,,,"ARC auto-tokenize"
"302","15","81","86","serão",,,,"ARC auto-tokenize"
"302","16","87","95","benditas",,,,"ARC auto-tokenize"
"302","17","96","101","todas",,,,"ARC auto-tokenize"
"302","18","102","104","as",,,,"ARC auto-tokenize"
"302","19","105","113","famílias",,,,"ARC auto-tokenize"
"302","20","114","116","da",,,,"ARC auto-tokenize"
"302","21","117","122","terra",,,,"ARC auto-tokenize"
"303","0","0","5","Assim",,,,"ARC auto-tokenize"
"303","1","7","13","partiu",,,,"ARC auto-tokenize"
"303","2","14","19","Abrão",,,,"ARC auto-tokenize"
"303","3","21","25","como",,,,"ARC auto-tokenize"
"303","4","26","27","o",,,,"ARC auto-tokenize"
"303","5","28","34","SENHOR",,,,"ARC auto-tokenize"
"303","6","35","38","lhe",,,,"ARC auto-tokenize"
"303","7","39","44","tinha",,,,"ARC auto-tokenize"
"303","8","45","49","dito",,,,"ARC auto-tokenize"
"303","9","51","52","e",,,,"ARC auto-tokenize"
"303","10","53","56","foi",,,,"ARC auto-tokenize"
"303","11","57","59","Ló",,,,"ARC auto-tokenize"
"303","12","60","63","com",,,,"ARC auto-tokenize"
"303","13","64","67","ele",,,,"ARC auto-tokenize"
"303","14","69","70","e",,,,"ARC auto-tokenize"
"303","15","71","74","era",,,,"ARC auto-tokenize"
"303","16","75","80","Abrão",,,,"ARC auto-tokenize"
"303","17","81","83","da",,,,"ARC auto-tokenize"
"303","18","84","89","idade",,,,"ARC auto-tokenize"
"303","19","90","92","de",,,,"ARC auto-tokenize"
"303","20","93","100","setenta",,,,"ARC auto-tokenize"
"303","21","101","102","e",,,,"ARC auto-tokenize"
"303","22","103","108","cinco",,,,"ARC auto-tokenize"
"303","23","109","113","anos",,,,"ARC auto-tokenize"
"303","24","115","121","quando",,,,"ARC auto-tokenize"
"303","25","122","126","saiu",,,,"ARC auto-tokenize"
"303","26","127","129","de",,,,"ARC auto-tokenize"
"303","27","130","134","Harã",,,,"ARC auto-tokenize"
"304","0","0","1","E",,,,"ARC auto-tokenize"
"304","1","2","7","tomou",,,,"ARC auto-tokenize"
"304","2","8","13","Abrão",,,,"ARC auto-tokenize"
"304","3","14","15","a",,,,"ARC auto-tokenize"
"304","4","16","21","Sarai",,,,"ARC auto-tokenize"
"304","5","23","26","sua",,,,"ARC auto-tokenize"
"304","6","27","33","mulher",,,,"ARC auto-tokenize"
"304","7","35","36","e",,,,"ARC auto-tokenize"
"304","8","37","38","a",,,,"ARC auto-tokenize"
"304","9","39","41","Ló",,,,"ARC auto-tokenize"
"304","10","43","48","filho",,,,"ARC auto-tokenize"
"304","11","49","51","de",,,,"ARC auto-tokenize"
"304","12","52","55","seu",,,,"ARC auto-tokenize"
"304","13","56","61","irmão",,,,"ARC auto-tokenize"
"304","14","63","64","e",,,,"ARC auto-tokenize"
"304","15","65","69","toda",,,,"ARC auto-tokenize"
"304","16","70","71","a",,,,"ARC auto-tokenize"
"304","17","72","75","sua",,,,"ARC auto-tokenize"
"304","18","76","83","fazenda",,,,"ARC auto-tokenize"
"304","19","85","88","que",,,,"ARC auto-tokenize"
"304","20","89","95","haviam",,,,"ARC auto-tokenize"
"304","21","96","105","adquirido",,,,"ARC auto-tokenize"
"304","22","107","108","e",,,,"ARC auto-tokenize"
"304","23","109","111","as",,,,"ARC auto-tokenize"
"304","24","112","117","almas",,,,"ARC auto-tokenize"
"304","25","118","121","que",,,,"ARC auto-tokenize"
"304","26","122","125","lhe",,,,"ARC auto-tokenize"
"304","27","126","136","acresceram",,,,"ARC auto-tokenize"
"304","28","137","139","em",,,,"ARC auto-tokenize"
"304","29","140","144","Harã",,,,"ARC auto-tokenize"
"304","30","146","147","e",,,,"ARC auto-tokenize"
"304","31","148","154","saíram",,,,"ARC auto-tokenize"
"304","32","155","159","para",,,,"ARC auto-tokenize"
"304","33","160","164","irem",,,,"ARC auto-tokenize"
"304","34","165","166","à",,,,"ARC auto-tokenize"
"304","35","167","172","terra",,,,"ARC auto-tokenize"
"304","36","173","175","de",,,,"ARC auto-tokenize"
"304","37","176","181","Canaã",,,,"ARC auto-tokenize"
"304","38","183","184","e",,,,"ARC auto-tokenize"
"304","39","185","191","vieram",,,,"ARC auto-tokenize"
"304","40","192","193","à",,,,"ARC auto-tokenize"
"304","41","194","199","terra",,,,"ARC auto-tokenize"
"304","42","200","202","de",,,,"ARC auto-tokenize"
"304","43","203","208","Canaã",,,,"ARC auto-tokenize"
"305","0","0","1","E",,,,"ARC auto-tokenize"
"305","1","2","8","passou",,,,"ARC auto-tokenize"
"305","2","9","14","Abrão",,,,"ARC auto-tokenize"
"305","3","15","18","por",,,,"ARC auto-tokenize"
"305","4","19","25","aquela",,,,"ARC auto-tokenize"
"305","5","26","31","terra",,,,"ARC auto-tokenize"
"305","6","32","35","até",,,,"ARC auto-tokenize"
"305","7","36","38","ao",,,,"ARC auto-tokenize"
"305","8","39","44","lugar",,,,"ARC auto-tokenize"
"305","9","45","47","de",,,,"ARC auto-tokenize"
"305","10","48","54","Siquém",,,,"ARC auto-tokenize"
"305","11","56","59","até",,,,"ARC auto-tokenize"
"305","12","60","62","ao",,,,"ARC auto-tokenize"
"305","13","63","71","carvalho",,,,"ARC auto-tokenize"
"305","14","72","74","de",,,,"ARC auto-tokenize"
"305","15","75","79","Moré",,,,"ARC auto-tokenize"
"305","16","81","82","e",,,,"ARC auto-tokenize"
"305","17","83","90","estavam",,,,"ARC auto-tokenize"
"305","18","92","97","então",,,,"ARC auto-tokenize"
"305","19","99","101","os",,,,"ARC auto-tokenize"
"305","20","102","110","cananeus",,,,"ARC auto-tokenize"
"305","21","111","113","na",,,,"ARC auto-tokenize"
"305","22","114","119","terra",,,,"ARC auto-tokenize"
"306","0","0","1","E",,,,"ARC auto-tokenize"
"306","1","2","10","apareceu",,,,"ARC auto-tokenize"
"306","2","11","12","o",,,,"ARC auto-tokenize"
"306","3","13","19","SENHOR",,,,"ARC auto-tokenize"
"306","4","20","21","a",,,,"ARC auto-tokenize"
"306","5","22","27","Abrão",,,,"ARC auto-tokenize"
"306","6","28","29","e",,,,"ARC auto-tokenize"
"306","7","30","35","disse",,,,"ARC auto-tokenize"
"306","8","37","38","À",,,,"ARC auto-tokenize"
"306","9","39","42","tua",,,,"ARC auto-tokenize"
"306","10","43","50","semente",,,,"ARC auto-tokenize"
"306","11","51","56","darei",,,,"ARC auto-tokenize"
"306","12","57","61","esta",,,,"ARC auto-tokenize"
"306","13","62","67","terra",,,,"ARC auto-tokenize"
"306","14","69","70","E",,,,"ARC auto-tokenize"
"306","15","71","79","edificou",,,,"ARC auto-tokenize"
"306","16","80","83","ali",,,,"ARC auto-tokenize"
"306","17","84","86","um",,,,"ARC auto-tokenize"
"306","18","87","92","altar",,,,"ARC auto-tokenize"
"306","19","93","95","ao",,,,"ARC auto-tokenize"
"306","20","96","102","SENHOR",,,,"ARC auto-tokenize"
"306","21","104","107","que",,,,"ARC auto-tokenize"
"306","22","108","111","lhe",,,,"ARC auto-tokenize"
"306","23","112","121","aparecera",,,,"ARC auto-tokenize"
"307","0","0","1","E",,,,"ARC auto-tokenize"
"307","1","2","10","moveu-se",,,,"ARC auto-tokenize"
"307","2","11","15","dali",,,,"ARC auto-tokenize"
"307","3","16","20","para",,,,"ARC auto-tokenize"
"307","4","21","22","a",,,,"ARC auto-tokenize"
"307","5","23","31","montanha",,,,"ARC auto-tokenize"
"307","6","32","33","à",,,,"ARC auto-tokenize"
"307","7","34","39","banda",,,,"ARC auto-tokenize"
"307","8","40","42","do",,,,"ARC auto-tokenize"
"307","9","43","50","oriente",,,,"ARC auto-tokenize"
"307","10","51","53","de",,,,"ARC auto-tokenize"
"307","11","54","59","Betel",,,,"ARC auto-tokenize"
"307","12","60","61","e",,,,"ARC auto-tokenize"
"307","13","62","67","armou",,,,"ARC auto-tokenize"
"307","14","68","69","a",,,,"ARC auto-tokenize"
"307","15","70","73","sua",,,,"ARC auto-tokenize"
"307","16","74","79","tenda",,,,"ARC auto-tokenize"
"307","17","81","86","tendo",,,,"ARC auto-tokenize"
"307","18","87","92","Betel",,,,"ARC auto-tokenize"
"307","19","93","95","ao",,,,"ARC auto-tokenize"
"307","20","96","104","ocidente",,,,"ARC auto-tokenize"
"307","21","105","106","e",,,,"ARC auto-tokenize"
"307","22","107","109","Ai",,,,"ARC auto-tokenize"
"307","23","110","112","ao",,,,"ARC auto-tokenize"
"307","24","113","120","oriente",,,,"ARC auto-tokenize"
"307","25","122","123","e",,,,"ARC auto-tokenize"
"307","26","124","132","edificou",,,,"ARC auto-tokenize"
"307","27","133","136","ali",,,,"ARC auto-tokenize"
"307","28","137","139","um",,,,"ARC auto-tokenize"
"307","29","140","145","altar",,,,"ARC auto-tokenize"
"307","30","146","148","ao",,,,"ARC auto-tokenize"
"307","31","149","155","SENHOR",,,,"ARC auto-tokenize"
"307","32","156","157","e",,,,"ARC auto-tokenize"
"307","33","158","165","invocou",,,,"ARC auto-tokenize"
"307","34","166","167","o",,,,"ARC auto-tokenize"
"307","35","168","172","nome",,,,"ARC auto-tokenize"
"307","36","173","175","do",,,,"ARC auto-tokenize"
"307","37","176","182","SENHOR",,,,"ARC auto-tokenize"
"308","0","0","6","Depois",,,,"ARC auto-tokenize"
"308","1","8","16","caminhou",,,,"ARC auto-tokenize"
"308","2","17","22","Abrão",,,,"ARC auto-tokenize"
"308","3","23","27","dali",,,,"ARC auto-tokenize"
"308","4","29","37","seguindo",,,,"ARC auto-tokenize"
"308","5","38","43","ainda",,,,"ARC auto-tokenize"
"308","6","44","48","para",,,,"ARC auto-tokenize"
"308","7","49","50","a",,,,"ARC auto-tokenize"
"308","8","51","56","banda",,,,"ARC auto-tokenize"
"308","9","57","59","do",,,,"ARC auto-tokenize"
"308","10","60","63","Sul",,,,"ARC auto-tokenize"
"309","0","0","1","E",,,,"ARC auto-tokenize"
"309","1","2","7","havia",,,,"ARC auto-tokenize"
"309","2","8","12","fome",,,,"ARC auto-tokenize"
"309","3","13","20","naquela",,,,"ARC auto-tokenize"
"309","4","21","26","terra",,,,"ARC auto-tokenize"
"309","5","28","29","e",,,,"ARC auto-tokenize"
"309","6","30","36","desceu",,,,"ARC auto-tokenize"
"309","7","37","42","Abrão",,,,"ARC auto-tokenize"
"309","8","43","45","ao",,,,"ARC auto-tokenize"
"309","9","46","51","Egito",,,,"ARC auto-tokenize"
"309","10","53","57","para",,,,"ARC auto-tokenize"
"309","11","58","68","peregrinar",,,,"ARC auto-tokenize"
"309","12","69","72","ali",,,,"ARC auto-tokenize"
"309","13","74","83","porquanto",,,,"ARC auto-tokenize"
"309","14","84","85","a",,,,"ARC auto-tokenize"
"309","15","86","90","fome",,,,"ARC auto-tokenize"
"309","16","91","94","era",,,,"ARC auto-tokenize"
"309","17","95","101","grande",,,,"ARC auto-tokenize"
"309","18","102","104","na",,,,"ARC auto-tokenize"
"309","19","105","110","terra",,,,"ARC auto-tokenize"
"310","0","0","1","E",,,,"ARC auto-tokenize"
"310","1","2","11","aconteceu",,,,"ARC auto-tokenize"
"310","2","12","15","que",,,,"ARC auto-tokenize"
"310","3","17","25","chegando",,,,"ARC auto-tokenize"
"310","4","26","29","ele",,,,"ARC auto-tokenize"
"310","5","30","34","para",,,,"ARC auto-tokenize"
"310","6","35","41","entrar",,,,"ARC auto-tokenize"
"310","7","42","44","no",,,,"ARC auto-tokenize"
"310","8","45","50","Egito",,,,"ARC auto-tokenize"
"310","9","52","57","disse",,,,"ARC auto-tokenize"
"310","10","58","59","a",,,,"ARC auto-tokenize"
"310","11","60","65","Sarai",,,,"ARC auto-tokenize"
"310","12","67","70","sua",,,,"ARC auto-tokenize"
"310","13","71","77","mulher",,,,"ARC auto-tokenize"
"310","14","79","82","Ora",,,,"ARC auto-tokenize"
"310","15","84","87","bem",,,,"ARC auto-tokenize"
"310","16","88","91","sei",,,,"ARC auto-tokenize"
"310","17","92","95","que",,,,"ARC auto-tokenize"
"310","18","96","98","és",,,,"ARC auto-tokenize"
"310","19","99","105","mulher",,,,"ARC auto-tokenize"
"310","20","106","113","formosa",,,,"ARC auto-tokenize"
"310","21","114","115","à",,,,"ARC auto-tokenize"
"310","22","116","121","vista",,,,"ARC auto-tokenize"
"311","0","0","1","e",,,,"ARC auto-tokenize"
"311","1","2","6","será",,,,"ARC auto-tokenize"
"311","2","7","10","que",,,,"ARC auto-tokenize"
"311","3","12","18","quando",,,,"ARC auto-tokenize"
"311","4","19","21","os",,,,"ARC auto-tokenize"
"311","5","22","30","egípcios",,,,"ARC auto-tokenize"
"311","6","31","33","te",,,,"ARC auto-tokenize"
"311","7","34","39","virem",,,,"ARC auto-tokenize"
"311","8","41","46","dirão",,,,"ARC auto-tokenize"
"311","9","48","52","Esta",,,,"ARC auto-tokenize"
"311","10","53","54","é",,,,"ARC auto-tokenize"
"311","11","55","56","a",,,,"ARC auto-tokenize"
"311","12","57","60","sua",,,,"ARC auto-tokenize"
"311","13","61","67","mulher",,,,"ARC auto-tokenize"
"311","14","69","70","E",,,,"ARC auto-tokenize"
"311","15","71","82","matar-me-ão",,,,"ARC auto-tokenize"
"311","16","83","84","a",,,,"ARC auto-tokenize"
"311","17","85","88","mim",,,,"ARC auto-tokenize"
"311","18","89","90","e",,,,"ARC auto-tokenize"
"311","19","91","92","a",,,,"ARC auto-tokenize"
"311","20","93","95","ti",,,,"ARC auto-tokenize"
"311","21","96","98","te",,,,"ARC auto-tokenize"
"311","22","99","108","guardarão",,,,"ARC auto-tokenize"
"311","23","109","111","em",,,,"ARC auto-tokenize"
"311","24","112","116","vida",,,,"ARC auto-tokenize"
"312","0","0","4","Dize",,,,"ARC auto-tokenize"
"312","1","6","13","peço-te",,,,"ARC auto-tokenize"
"312","2","15","18","que",,,,"ARC auto-tokenize"
"312","3","19","21","és",,,,"ARC auto-tokenize"
"312","4","22","27","minha",,,,"ARC auto-tokenize"
"312","5","28","32","irmã",,,,"ARC auto-tokenize"
"312","6","34","38","para",,,,"ARC auto-tokenize"
"312","7","39","42","que",,,,"ARC auto-tokenize"
"312","8","43","45","me",,,,"ARC auto-tokenize"
"312","9","46","48","vá",,,,"ARC auto-tokenize"
"312","10","49","52","bem",,,,"ARC auto-tokenize"
"312","11","53","56","por",,,,"ARC auto-tokenize"
"312","12","57","60","tua",,,,"ARC auto-tokenize"
"312","13","61","66","causa",,,,"ARC auto-tokenize"
"312","14","68","69","e",,,,"ARC auto-tokenize"
"312","15","70","73","que",,,,"ARC auto-tokenize"
"312","16","74","78","viva",,,,"ARC auto-tokenize"
"312","17","79","80","a",,,,"ARC auto-tokenize"
"312","18","81","86","minha",,,,"ARC auto-tokenize"
"312","19","87","91","alma",,,,"ARC auto-tokenize"
"312","20","92","95","por",,,,"ARC auto-tokenize"
"312","21","96","100","amor",,,,"ARC auto-tokenize"
"312","22","101","103","de",,,,"ARC auto-tokenize"
"312","23","104","106","ti",,,,"ARC auto-tokenize"
"313","0","0","1","E",,,,"ARC auto-tokenize"
"313","1","2","11","aconteceu",,,,"ARC auto-tokenize"
"313","2","12","15","que",,,,"ARC auto-tokenize"
"313","3","17","25","entrando",,,,"ARC auto-tokenize"
"313","4","26","31","Abrão",,,,"ARC auto-tokenize"
"313","5","32","34","no",,,,"ARC auto-tokenize"
"313","6","35","40","Egito",,,,"ARC auto-tokenize"
"313","7","42","47","viram",,,,"ARC auto-tokenize"
"313","8","48","50","os",,,,"ARC auto-tokenize"
"313","9","51","59","egípcios",,,,"ARC auto-tokenize"
"313","10","60","61","a",,,,"ARC auto-tokenize"
"313","11","62","68","mulher",,,,"ARC auto-tokenize"
"313","12","70","73","que",,,,"ARC auto-tokenize"
"313","13","74","77","era",,,,"ARC auto-tokenize"
"313","14","78","81","mui",,,,"ARC auto-tokenize"
"313","15","82","89","formosa",,,,"ARC auto-tokenize"
"314","0","0","1","E",,,,"ARC auto-tokenize"
"314","1","2","10","viram-na",,,,"ARC auto-tokenize"
"314","2","11","13","os",,,,"ARC auto-tokenize"
"314","3","14","23","príncipes",,,,"ARC auto-tokenize"
"314","4","24","26","de",,,,"ARC auto-tokenize"
"314","5","27","32","Faraó",,,,"ARC auto-tokenize"
"314","6","33","34","e",,,,"ARC auto-tokenize"
"314","7","35","45","gabaram-na",,,,"ARC auto-tokenize"
"314","8","46","52","diante",,,,"ARC auto-tokenize"
"314","9","53","55","de",,,,"ARC auto-tokenize"
"314","10","56","61","Faraó",,,,"ARC auto-tokenize"
"314","11","63","64","e",,,,"ARC auto-tokenize"
"314","12","65","68","foi",,,,"ARC auto-tokenize"
"314","13","69","70","a",,,,"ARC auto-tokenize"
"314","14","71","77","mulher",,,,"ARC auto-tokenize"
"314","15","78","84","tomada",,,,"ARC auto-tokenize"
"314","16","85","89","para",,,,"ARC auto-tokenize"
"314","17","90","91","a",,,,"ARC auto-tokenize"
"314","18","92","96","casa",,,,"ARC auto-tokenize"
"314","19","97","99","de",,,,"ARC auto-tokenize"
"314","20","100","105","Faraó",,,,"ARC auto-tokenize"
"315","0","0","1","E",,,,"ARC auto-tokenize"
"315","1","2","5","fez",,,,"ARC auto-tokenize"
"315","2","6","9","bem",,,,"ARC auto-tokenize"
"315","3","10","11","a",,,,"ARC auto-tokenize"
"315","4","12","17","Abrão",,,,"ARC auto-tokenize"
"315","5","18","21","por",,,,"ARC auto-tokenize"
"315","6","22","26","amor",,,,"ARC auto-tokenize"
"315","7","27","31","dela",,,,"ARC auto-tokenize"
"315","8","33","34","e",,,,"ARC auto-tokenize"
"315","9","35","38","ele",,,,"ARC auto-tokenize"
"315","10","39","43","teve",,,,"ARC auto-tokenize"
"315","11","44","51","ovelhas",,,,"ARC auto-tokenize"
"315","12","53","54","e",,,,"ARC auto-tokenize"
"315","13","55","60","vacas",,,,"ARC auto-tokenize"
"315","14","62","63","e",,,,"ARC auto-tokenize"
"315","15","64","72","jumentos",,,,"ARC auto-tokenize"
"315","16","74","75","e",,,,"ARC auto-tokenize"
"315","17","76","82","servos",,,,"ARC auto-tokenize"
"315","18","84","85","e",,,,"ARC auto-tokenize"
"315","19","86","92","servas",,,,"ARC auto-tokenize"
"315","20","94","95","e",,,,"ARC auto-tokenize"
"315","21","96","104","jumentas",,,,"ARC auto-tokenize"
"315","22","106","107","e",,,,"ARC auto-tokenize"
"315","23","108","115","camelos",,,,"ARC auto-tokenize"
"316","0","0","5","Feriu",,,,"ARC auto-tokenize"
"316","1","7","12","porém",,,,"ARC auto-tokenize"
"316","2","14","15","o",,,,"ARC auto-tokenize"
"316","3","16","22","SENHOR",,,,"ARC auto-tokenize"
